order_id,order_date,customer_id,customer_segment,product_id,category,sub_category,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,net_revenue,profit,payment_method,marketing_channel,shipping_mode,shipping_cost,delivery_days,country,region,city,is_returned
ORD300375,13-04-2025,C50108,Home Office,P2494,Home & Kitchen,Decor,4,22.35,14.52,0,89.4,0,89.4,31.32,Digital Wallet,Organic Search,Standard,3.99,8,United Kingdom,Wales,Swansea,FALSE
ORD300384,15-04-2025,C50096,Corporate,P8118,Fashion,Women's Apparel,1,24.21,11.74,0.2,24.21,4.84,19.37,7.63,PayPal,Email,Standard,3.99,8,United Kingdom,Wales,Swansea,FALSE
ORD300602,15-04-2025,C50143,Corporate,P9877,Electronics,Headphones,3,190.85,156.72,0.2,572.55,114.51,458.04,-12.12,Digital Wallet,Organic Search,Standard,3.99,8,United Kingdom,England,Manchester,FALSE
ORD300283,17-04-2025,C50170,Consumer,P9523,Beauty,Makeup,1,15.45,6.03,0.1,15.45,1.54,13.91,7.88,Credit Card,Affiliate,Standard,3.99,6,Australia,Queensland,Gold Coast,FALSE
ORD300323,17-04-2025,C50034,Consumer,P3956,Home & Kitchen,Cookware,1,41.8,21.18,0,41.8,0,41.8,20.62,Digital Wallet,Organic Search,Standard,3.99,5,United States,South,Atlanta,FALSE
ORD300172,17-04-2025,C50094,Corporate,P9506,Sports,Cycling,1,21.21,12.6,0.15,21.21,3.18,18.03,5.43,Credit Card,Organic Search,Standard,3.99,8,United States,East,Boston,FALSE
ORD300287,17-04-2025,C50145,Corporate,P8508,Sports,Outdoor,2,10.12,6.67,0,20.24,0,20.24,6.9,Debit Card,Social,Standard,3.99,7,United States,West,Denver,FALSE
ORD300103,19-04-2025,C50245,Consumer,P1554,Fashion,Men's Apparel,3,20.08,9.28,0,60.24,0,60.24,32.4,Cash on Delivery,Organic Search,Express,9.99,2,India,South,Bengaluru,FALSE
ORD300697,21-04-2025,C50118,Consumer,P2914,Sports,Fitness,1,241.52,162.56,0,241.52,0,241.52,78.96,Cash on Delivery,Direct,Express,9.99,4,United States,West,Denver,FALSE
ORD300491,22-04-2025,C50262,Consumer,P5009,Beauty,Skincare,1,8.87,3.56,0.05,8.87,0.44,8.43,4.87,PayPal,Direct,Standard,3.99,5,United States,Central,Chicago,FALSE
ORD300068,22-04-2025,C50089,Consumer,P4437,Home & Kitchen,Appliances,3,246.87,155.76,0.2,740.61,148.12,592.49,125.21,Credit Card,Paid Search,Express,9.99,3,India,South,Bengaluru,FALSE
ORD300978,22-04-2025,C50126,Consumer,P5866,Beauty,Skincare,1,114.36,44.37,0,114.36,0,114.36,69.99,Debit Card,Paid Search,Standard,3.99,7,United States,West,Denver,FALSE
ORD300024,23-04-2025,C50190,Consumer,P1675,Sports,Outdoor,1,30.36,18.78,0.15,30.36,4.55,25.81,7.03,Digital Wallet,Email,Express,9.99,4,Germany,Hesse,Wiesbaden,FALSE
ORD300755,24-04-2025,C50174,Corporate,P1606,Home & Kitchen,Furniture,1,82.24,47.34,0.05,82.24,4.11,78.13,30.79,Debit Card,Paid Search,Standard,3.99,8,India,West,Mumbai,FALSE
ORD300405,26-04-2025,C50309,Consumer,P1926,Home & Kitchen,Cookware,1,225.76,126.45,0,225.76,0,225.76,99.31,PayPal,Organic Search,Same-Day,19.99,1,United States,South,Austin,FALSE
ORD300070,27-04-2025,C50119,Consumer,P1425,Electronics,Headphones,5,167.56,134.15,0,837.8,0,837.8,167.05,Credit Card,Organic Search,Standard,3.99,4,Germany,Hesse,Frankfurt,FALSE
ORD300040,28-04-2025,C50130,Home Office,P4277,Books,Children's,1,6.34,4.51,0.05,6.34,0.32,6.02,1.51,PayPal,Paid Search,Standard,3.99,6,Australia,NSW,Sydney,FALSE
ORD300788,29-04-2025,C50008,Home Office,P8189,Fashion,Bags,1,245.57,110.02,0.05,245.57,12.28,233.29,123.27,Cash on Delivery,Organic Search,Express,9.99,4,United States,West,San Francisco,FALSE
ORD300267,29-04-2025,C50295,Corporate,P2429,Electronics,Headphones,1,1192.61,925.92,0.15,1192.61,178.89,1013.72,87.8,PayPal,Email,Standard,3.99,8,Australia,Victoria,Melbourne,FALSE
ORD300051,29-04-2025,C50092,Corporate,P2349,Electronics,Cameras,2,79.1,62.26,0.1,158.2,15.82,142.38,17.86,Credit Card,Direct,Standard,3.99,8,United States,Central,Kansas City,FALSE
ORD300112,29-04-2025,C50215,Consumer,P2490,Fashion,Bags,1,33.86,11.95,0.2,33.86,6.77,27.09,15.14,PayPal,Paid Search,Standard,3.99,6,Germany,Berlin,Berlin,FALSE
ORD300817,30-04-2025,C50165,Consumer,P6416,Beauty,Makeup,1,80.07,38.13,0.1,80.07,8.01,72.06,33.93,Debit Card,Email,Standard,3.99,7,Australia,Victoria,Geelong,TRUE
ORD300553,01-05-2025,C50192,Consumer,P8216,Sports,Fitness,2,16.82,10.44,0.1,33.64,3.36,30.28,9.4,PayPal,Social,Standard,3.99,6,India,South,Chennai,FALSE
ORD300515,02-05-2025,C50196,Consumer,P9561,Electronics,Laptops,2,1424.58,1209.62,0.15,2849.16,427.37,2421.79,2.55,Credit Card,Paid Search,Standard,3.99,6,United Kingdom,Wales,Swansea,FALSE
ORD300814,03-05-2025,C50003,Consumer,P2565,Beauty,Makeup,1,58.81,21.55,0,58.81,0,58.81,37.26,Credit Card,Organic Search,Express,9.99,2,India,West,Mumbai,FALSE
ORD300989,05-05-2025,C50149,Consumer,P4405,Fashion,Bags,1,253.9,119.7,0,253.9,0,253.9,134.2,Credit Card,Organic Search,Same-Day,19.99,1,United States,East,New York,FALSE
ORD300386,05-05-2025,C50253,Consumer,P9182,Fashion,Women's Apparel,4,57.84,27.14,0.4,231.36,92.54,138.82,30.26,Debit Card,Paid Search,Standard,3.99,4,United States,East,Boston,FALSE
ORD300879,05-05-2025,C50066,Consumer,P9490,Home & Kitchen,Appliances,1,563.71,289.15,0.05,563.71,28.19,535.52,246.37,Credit Card,Social,Same-Day,19.99,1,India,West,Pune,FALSE
ORD300130,07-05-2025,C50295,Corporate,P3782,Beauty,Makeup,1,65.68,22.11,0,65.68,0,65.68,43.57,Credit Card,Social,Standard,3.99,4,Australia,Victoria,Melbourne,FALSE
ORD300548,07-05-2025,C50247,Consumer,P1946,Electronics,Smartphones,1,226.4,176.4,0,226.4,0,226.4,50,Credit Card,Social,Standard,3.99,7,India,South,Chennai,FALSE
ORD300688,08-05-2025,C50028,Home Office,P8686,Beauty,Fragrance,1,10.16,3.53,0.15,10.16,1.52,8.64,5.11,Credit Card,Social,Standard,3.99,4,Germany,Bavaria,Nuremberg,FALSE
ORD300686,10-05-2025,C50215,Consumer,P4006,Electronics,Cameras,2,193.41,146.5,0,386.82,0,386.82,93.82,Digital Wallet,Organic Search,Express,9.99,4,Germany,Berlin,Berlin,FALSE
ORD300258,11-05-2025,C50142,Consumer,P9369,Fashion,Men's Apparel,2,36.07,17.43,0,72.14,0,72.14,37.28,PayPal,Paid Search,Express,9.99,2,United States,East,Boston,FALSE
ORD300918,11-05-2025,C50304,Consumer,P3897,Beauty,Makeup,1,37.69,15.91,0.15,37.69,5.65,32.04,16.13,Credit Card,Organic Search,Standard,3.99,6,United States,Central,Kansas City,TRUE
ORD300820,13-05-2025,C50108,Home Office,P5909,Beauty,Fragrance,1,21.29,5.69,0,21.29,0,21.29,15.6,Credit Card,Affiliate,Standard,3.99,7,United Kingdom,Wales,Swansea,FALSE
ORD300943,13-05-2025,C50233,Corporate,P6225,Fashion,Footwear,1,157.43,49.56,0,157.43,0,157.43,107.87,Debit Card,Affiliate,Standard,3.99,4,United States,East,Boston,FALSE
ORD300675,15-05-2025,C50256,Consumer,P2510,Sports,Cycling,1,37.26,22.8,0,37.26,0,37.26,14.46,Debit Card,Organic Search,Express,9.99,3,India,West,Mumbai,FALSE
ORD300063,15-05-2025,C50125,Corporate,P7395,Fashion,Men's Apparel,1,14.89,7.39,0.05,14.89,0.74,14.15,6.76,Debit Card,Social,Standard,3.99,7,United States,Central,Chicago,FALSE
ORD300302,16-05-2025,C50276,Consumer,P7457,Electronics,Laptops,1,443.31,348,0,443.31,0,443.31,95.31,Credit Card,Paid Search,Express,9.99,2,United Kingdom,England,London,FALSE
ORD300754,16-05-2025,C50312,Consumer,P9751,Books,Children's,2,20.29,14,0,40.58,0,40.58,12.58,Debit Card,Direct,Standard,3.99,6,India,South,Chennai,FALSE
ORD300399,16-05-2025,C50280,Consumer,P3985,Fashion,Bags,3,13.17,6.12,0,39.51,0,39.51,21.15,Cash on Delivery,Affiliate,Same-Day,19.99,1,United States,Central,Kansas City,FALSE
ORD300701,17-05-2025,C50044,Home Office,P2780,Electronics,Laptops,1,179.22,137.23,0,179.22,0,179.22,41.99,Credit Card,Paid Search,Express,9.99,4,Germany,Bavaria,Nuremberg,FALSE
ORD300219,17-05-2025,C50141,Consumer,P8660,Fashion,Footwear,1,227.34,100.53,0,227.34,0,227.34,126.81,Credit Card,Paid Search,Same-Day,19.99,0,United States,East,New York,FALSE
ORD300804,18-05-2025,C50148,Corporate,P2343,Fashion,Footwear,1,212.03,77.99,0,212.03,0,212.03,134.04,Cash on Delivery,Social,Standard,3.99,4,United States,Central,Kansas City,FALSE
ORD300882,19-05-2025,C50059,Consumer,P9374,Beauty,Makeup,1,124.61,60.43,0,124.61,0,124.61,64.18,Credit Card,Social,Express,9.99,3,India,West,Pune,FALSE
ORD300856,20-05-2025,C50319,Consumer,P6524,Electronics,Accessories,1,25.48,18.72,0,25.48,0,25.48,6.76,Debit Card,Email,Standard,3.99,5,United Kingdom,Wales,Cardiff,FALSE
ORD300529,21-05-2025,C50210,Consumer,P2279,Fashion,Bags,3,15.56,7.08,0.1,46.68,4.67,42.01,20.77,Cash on Delivery,Organic Search,Standard,3.99,7,Australia,NSW,Sydney,FALSE
ORD300247,21-05-2025,C50290,Consumer,P1929,Beauty,Skincare,1,17.26,7.73,0,17.26,0,17.26,9.53,Debit Card,Organic Search,Standard,3.99,8,Australia,NSW,Newcastle,FALSE
ORD300000,22-05-2025,C50338,Consumer,P9816,Fashion,Women's Apparel,1,64.52,33.87,0,64.52,0,64.52,30.65,Credit Card,Email,Standard,3.99,5,United States,East,Boston,TRUE
ORD300683,23-05-2025,C50133,Consumer,P4137,Fashion,Women's Apparel,5,192.49,89.15,0.1,962.45,96.25,866.2,420.45,PayPal,Email,Standard,3.99,6,United Kingdom,Wales,Swansea,FALSE
ORD300737,24-05-2025,C50008,Home Office,P3557,Fashion,Bags,2,52.63,25.13,0.15,105.26,15.79,89.47,39.21,Credit Card,Social,Standard,3.99,6,United States,West,San Francisco,TRUE
ORD300942,26-05-2025,C50042,Consumer,P7287,Electronics,Cameras,5,159.65,114.29,0,798.25,0,798.25,226.8,Credit Card,Paid Search,Standard,3.99,7,United States,Central,Chicago,TRUE
ORD300970,26-05-2025,C50307,Consumer,P6006,Electronics,Laptops,1,203.11,147.77,0.1,203.11,20.31,182.8,35.03,PayPal,Email,Standard,3.99,7,India,East,Bhubaneswar,FALSE
ORD300197,27-05-2025,C50231,Consumer,P5522,Fashion,Men's Apparel,1,30.72,13.44,0,30.72,0,30.72,17.28,Credit Card,Social,Standard,3.99,8,United Kingdom,Wales,Cardiff,TRUE
ORD300463,28-05-2025,C50266,Home Office,P9929,Fashion,Women's Apparel,4,126.12,57.16,0,504.48,0,504.48,275.84,Debit Card,Organic Search,Standard,3.99,5,United States,South,Austin,FALSE
ORD300077,30-05-2025,C50137,Consumer,P8501,Fashion,Bags,1,75.22,28.14,0,75.22,0,75.22,47.08,Debit Card,Affiliate,Express,9.99,4,United Kingdom,England,London,FALSE
ORD300216,30-05-2025,C50332,Consumer,P5953,Electronics,Laptops,1,429.42,343.27,0.1,429.42,42.94,386.48,43.21,Credit Card,Organic Search,Standard,3.99,7,United States,South,Atlanta,FALSE
ORD300663,30-05-2025,C50321,Consumer,P2116,Electronics,Smartphones,2,1302.96,995.17,0,2605.92,0,2605.92,615.58,Credit Card,Social,Standard,3.99,4,United Kingdom,England,Manchester,FALSE
ORD300125,30-05-2025,C50204,Consumer,P5059,Electronics,Cameras,1,132.65,92.65,0,132.65,0,132.65,40,Credit Card,Paid Search,Same-Day,19.99,0,India,West,Mumbai,FALSE
ORD300363,30-05-2025,C50286,Consumer,P1100,Fashion,Bags,1,115.21,56.51,0,115.21,0,115.21,58.7,Cash on Delivery,Social,Standard,3.99,7,United States,Central,Kansas City,FALSE
ORD300050,31-05-2025,C50045,Corporate,P3030,Fashion,Bags,1,208.29,83.65,0.2,208.29,41.66,166.63,82.98,Credit Card,Direct,Express,9.99,2,United States,West,San Francisco,FALSE
ORD300288,31-05-2025,C50211,Consumer,P4487,Sports,Fitness,1,77.73,51.9,0,77.73,0,77.73,25.83,Debit Card,Organic Search,Standard,3.99,7,United States,West,San Francisco,FALSE
ORD300035,01-06-2025,C50167,Home Office,P5736,Fashion,Bags,2,93.79,43.13,0,187.58,0,187.58,101.32,Debit Card,Organic Search,Standard,3.99,7,India,North,Delhi,FALSE
ORD300544,02-06-2025,C50334,Consumer,P4639,Sports,Outdoor,3,106.37,68.25,0.1,319.11,31.91,287.2,82.45,PayPal,Paid Search,Standard,3.99,6,Germany,Berlin,Berlin,FALSE
ORD300672,03-06-2025,C50273,Consumer,P8999,Home & Kitchen,Appliances,1,43.2,27.69,0,43.2,0,43.2,15.51,Credit Card,Direct,Standard,3.99,6,United States,East,Boston,FALSE
ORD300790,03-06-2025,C50084,Consumer,P1664,Beauty,Fragrance,3,9.86,3.8,0.1,29.58,2.96,26.62,15.22,Credit Card,Social,Standard,3.99,6,United Kingdom,England,London,FALSE
ORD300425,07-06-2025,C50090,Consumer,P6039,Electronics,Headphones,1,42.3,31.84,0.1,42.3,4.23,38.07,6.23,Digital Wallet,Paid Search,Standard,3.99,4,India,West,Pune,FALSE
ORD300369,07-06-2025,C50177,Corporate,P3477,Home & Kitchen,Decor,1,29.24,18.46,0.05,29.24,1.46,27.78,9.32,Credit Card,Social,Standard,3.99,7,United States,Central,Kansas City,FALSE
ORD300292,08-06-2025,C50338,Consumer,P1913,Beauty,Makeup,1,62.32,21.72,0,62.32,0,62.32,40.6,Digital Wallet,Direct,Standard,3.99,4,United States,East,Boston,TRUE
ORD300941,09-06-2025,C50044,Home Office,P8570,Electronics,Smartphones,1,533.02,482.81,0.2,533.02,106.6,426.42,-56.39,Debit Card,Direct,Standard,3.99,7,Germany,Bavaria,Nuremberg,FALSE
ORD300593,09-06-2025,C50145,Corporate,P1858,Home & Kitchen,Furniture,3,249.78,169.52,0,749.34,0,749.34,240.78,Credit Card,Paid Search,Standard,3.99,8,United States,West,Denver,FALSE
ORD300356,10-06-2025,C50081,Home Office,P1715,Fashion,Men's Apparel,1,129.3,53.07,0.15,129.3,19.39,109.91,56.84,Digital Wallet,Organic Search,Standard,3.99,4,India,East,Bhubaneswar,TRUE
ORD300432,10-06-2025,C50152,Consumer,P8567,Electronics,Laptops,1,380.1,310.58,0,380.1,0,380.1,69.52,Debit Card,Paid Search,Express,9.99,3,India,East,Kolkata,FALSE
ORD300464,11-06-2025,C50256,Consumer,P4629,Fashion,Bags,2,19.13,8.75,0.1,38.26,3.83,34.43,16.93,Credit Card,Social,Standard,3.99,5,India,West,Mumbai,FALSE
ORD300911,13-06-2025,C50210,Consumer,P8004,Fashion,Men's Apparel,1,251.82,99.37,0.1,251.82,25.18,226.64,127.27,Credit Card,Affiliate,Standard,3.99,8,Australia,NSW,Sydney,FALSE
ORD300555,13-06-2025,C50278,Consumer,P8124,Beauty,Makeup,1,120.39,44.42,0,120.39,0,120.39,75.97,PayPal,Email,Standard,3.99,6,India,East,Kolkata,FALSE
ORD300887,14-06-2025,C50240,Consumer,P8838,Beauty,Skincare,1,58.89,22.93,0,58.89,0,58.89,35.96,Debit Card,Direct,Standard,3.99,7,India,North,Delhi,FALSE
ORD300930,16-06-2025,C50288,Consumer,P6183,Fashion,Men's Apparel,1,76.64,35.44,0,76.64,0,76.64,41.2,Digital Wallet,Email,Same-Day,19.99,1,United Kingdom,Scotland,Glasgow,FALSE
ORD300388,16-06-2025,C50332,Consumer,P8538,Electronics,Headphones,2,78.03,59.4,0,156.06,0,156.06,37.26,Digital Wallet,Social,Standard,3.99,7,United States,South,Atlanta,FALSE
ORD300695,17-06-2025,C50332,Consumer,P4310,Home & Kitchen,Furniture,4,28.01,17.01,0,112.04,0,112.04,44,PayPal,Email,Standard,3.99,6,United States,South,Atlanta,FALSE
ORD300871,17-06-2025,C50077,Corporate,P5173,Home & Kitchen,Cookware,1,162.82,89.05,0,162.82,0,162.82,73.77,Cash on Delivery,Organic Search,Same-Day,19.99,0,Germany,Berlin,Berlin,FALSE
ORD300401,18-06-2025,C50044,Home Office,P9943,Electronics,Accessories,1,294.02,207.36,0,294.02,0,294.02,86.66,Digital Wallet,Organic Search,Express,9.99,3,Germany,Bavaria,Nuremberg,FALSE
ORD300145,18-06-2025,C50215,Consumer,P5579,Electronics,Accessories,1,93.55,64.33,0,93.55,0,93.55,29.22,Digital Wallet,Direct,Express,9.99,4,Germany,Berlin,Berlin,FALSE
ORD300613,19-06-2025,C50067,Consumer,P4080,Beauty,Skincare,1,70.73,24.84,0,70.73,0,70.73,45.89,Digital Wallet,Organic Search,Standard,3.99,5,Australia,Victoria,Melbourne,FALSE
ORD300147,19-06-2025,C50336,Corporate,P9130,Fashion,Women's Apparel,5,45.68,17.7,0.4,228.4,91.36,137.04,48.54,Cash on Delivery,Email,Standard,3.99,4,United States,South,Austin,FALSE
ORD300169,20-06-2025,C50301,Corporate,P7068,Sports,Outdoor,1,53.33,36.48,0.15,53.33,8,45.33,8.85,Digital Wallet,Organic Search,Same-Day,19.99,1,India,North,Delhi,FALSE
ORD300525,20-06-2025,C50171,Consumer,P5275,Fashion,Men's Apparel,1,15.31,5.69,0,15.31,0,15.31,9.62,Credit Card,Organic Search,Express,9.99,4,United Kingdom,Wales,Cardiff,TRUE
ORD300709,21-06-2025,C50271,Consumer,P6444,Books,Fiction,3,12.31,9.28,0,36.93,0,36.93,9.09,Debit Card,Organic Search,Express,9.99,4,United States,South,Austin,FALSE
ORD300571,21-06-2025,C50125,Corporate,P2409,Beauty,Makeup,2,23.3,8.35,0,46.6,0,46.6,29.9,Credit Card,Email,Standard,3.99,5,United States,Central,Chicago,FALSE
ORD300294,22-06-2025,C50242,Consumer,P8219,Fashion,Footwear,1,13.52,6.57,0,13.52,0,13.52,6.95,PayPal,Social,Express,9.99,4,India,South,Chennai,FALSE
ORD300598,22-06-2025,C50042,Consumer,P5074,Fashion,Women's Apparel,2,94.14,51.75,0,188.28,0,188.28,84.78,Digital Wallet,Paid Search,Same-Day,19.99,1,United States,Central,Chicago,TRUE
ORD300261,23-06-2025,C50190,Consumer,P2445,Electronics,Cameras,1,59.3,43.37,0,59.3,0,59.3,15.93,Credit Card,Organic Search,Standard,3.99,7,Germany,Hesse,Wiesbaden,FALSE
ORD300331,24-06-2025,C50276,Consumer,P2455,Beauty,Skincare,1,9.67,3.32,0,9.67,0,9.67,6.35,Debit Card,Social,Standard,3.99,4,United Kingdom,England,London,FALSE
ORD300972,24-06-2025,C50291,Consumer,P5375,Sports,Fitness,1,127.77,76.15,0.15,127.77,19.17,108.6,32.45,Digital Wallet,Social,Standard,3.99,8,United States,Central,Chicago,FALSE
ORD300938,24-06-2025,C50224,Consumer,P7396,Fashion,Footwear,1,35.03,15.38,0,35.03,0,35.03,19.65,Credit Card,Organic Search,Standard,3.99,6,Australia,Queensland,Gold Coast,FALSE
ORD300549,26-06-2025,C50196,Consumer,P3736,Home & Kitchen,Furniture,4,43.07,24.43,0,172.28,0,172.28,74.56,Debit Card,Direct,Express,9.99,4,United Kingdom,Wales,Swansea,FALSE
ORD300920,29-06-2025,C50069,Consumer,P2899,Fashion,Bags,1,142.78,72.86,0.3,142.78,42.83,99.95,27.09,Credit Card,Social,Standard,3.99,6,United States,West,San Francisco,FALSE
ORD300277,30-06-2025,C50147,Consumer,P9043,Sports,Fitness,2,666.73,352.33,0,1333.46,0,1333.46,628.8,Debit Card,Affiliate,Standard,3.99,5,United States,East,Boston,FALSE
ORD300921,02-07-2025,C50092,Corporate,P2669,Books,Fiction,1,28.45,20.74,0.05,28.45,1.42,27.03,6.29,Debit Card,Organic Search,Standard,3.99,8,United States,Central,Kansas City,FALSE
ORD300878,02-07-2025,C50289,Consumer,P6373,Fashion,Men's Apparel,1,12.63,5.36,0,12.63,0,12.63,7.27,Credit Card,Email,Standard,3.99,8,United Kingdom,Scotland,Edinburgh,FALSE
ORD300153,03-07-2025,C50132,Consumer,P2087,Electronics,Laptops,1,758.2,620.21,0,758.2,0,758.2,137.99,Digital Wallet,Email,Same-Day,19.99,0,India,North,Jaipur,FALSE
ORD300412,05-07-2025,C50259,Corporate,P4271,Home & Kitchen,Cookware,1,171.71,108.81,0,171.71,0,171.71,62.9,Cash on Delivery,Organic Search,Standard,3.99,4,India,North,Jaipur,FALSE
ORD300905,06-07-2025,C50082,Home Office,P9064,Electronics,Accessories,1,1381.04,1138.44,0.15,1381.04,207.16,1173.88,35.44,PayPal,Organic Search,Express,9.99,2,United States,East,New York,FALSE
ORD300563,06-07-2025,C50256,Consumer,P3738,Fashion,Footwear,1,134.01,57.9,0,134.01,0,134.01,76.11,Credit Card,Organic Search,Standard,3.99,7,India,West,Mumbai,FALSE
ORD300608,06-07-2025,C50026,Consumer,P2325,Fashion,Footwear,1,133.32,61.66,0,133.32,0,133.32,71.66,Credit Card,Email,Express,9.99,4,United States,East,Boston,FALSE
ORD300730,06-07-2025,C50135,Home Office,P3007,Home & Kitchen,Decor,5,303.48,168.31,0,1517.4,0,1517.4,675.85,Credit Card,Organic Search,Same-Day,19.99,0,Germany,Berlin,Berlin,FALSE
ORD300687,07-07-2025,C50144,Corporate,P3129,Books,Non-fiction,2,11.63,8.42,0,23.26,0,23.26,6.42,Credit Card,Organic Search,Standard,3.99,8,United States,Central,Chicago,FALSE
ORD300645,10-07-2025,C50150,Consumer,P7555,Electronics,Laptops,1,105.73,85.51,0.15,105.73,15.86,89.87,4.36,Credit Card,Direct,Same-Day,19.99,1,Germany,Berlin,Berlin,FALSE
ORD300361,11-07-2025,C50339,Corporate,P7300,Electronics,Laptops,1,28.85,21.93,0.15,28.85,4.33,24.52,2.59,Credit Card,Direct,Same-Day,19.99,0,Australia,Victoria,Melbourne,FALSE
ORD300422,11-07-2025,C50073,Consumer,P5018,Beauty,Makeup,5,15.03,5.71,0,75.15,0,75.15,46.6,Debit Card,Paid Search,Standard,3.99,5,Germany,Bavaria,Munich,FALSE
ORD300870,12-07-2025,C50157,Corporate,P2280,Books,Children's,2,12.12,9.02,0,24.24,0,24.24,6.2,PayPal,Organic Search,Standard,3.99,8,United Kingdom,Scotland,Glasgow,FALSE
ORD300073,12-07-2025,C50295,Corporate,P8682,Beauty,Skincare,1,8.36,3.02,0,8.36,0,8.36,5.34,Credit Card,Paid Search,Standard,3.99,7,Australia,Victoria,Melbourne,TRUE
ORD300541,12-07-2025,C50274,Corporate,P6933,Fashion,Footwear,1,34.44,14.5,0.15,34.44,5.17,29.27,14.77,Credit Card,Organic Search,Standard,3.99,6,United States,Central,Chicago,FALSE
ORD300818,14-07-2025,C50199,Home Office,P3847,Home & Kitchen,Furniture,2,24.31,14.53,0,48.62,0,48.62,19.56,Cash on Delivery,Organic Search,Express,9.99,4,United States,West,Seattle,FALSE
ORD300926,15-07-2025,C50211,Consumer,P2697,Beauty,Skincare,1,136.83,48.25,0.1,136.83,13.68,123.15,74.9,Credit Card,Organic Search,Standard,3.99,7,United States,West,San Francisco,FALSE
ORD300982,15-07-2025,C50162,Consumer,P5736,Fashion,Footwear,1,104.46,48.12,0,104.46,0,104.46,56.34,Credit Card,Paid Search,Standard,3.99,8,United States,South,Austin,TRUE
ORD300923,17-07-2025,C50120,Consumer,P8851,Electronics,Smartphones,1,371.81,272,0,371.81,0,371.81,99.81,Digital Wallet,Organic Search,Express,9.99,3,Australia,NSW,Sydney,FALSE
ORD300187,17-07-2025,C50216,Consumer,P2252,Home & Kitchen,Decor,2,180.21,114.77,0.1,360.42,36.04,324.38,94.84,Credit Card,Affiliate,Express,9.99,4,United States,South,Atlanta,FALSE
ORD300311,18-07-2025,C50204,Consumer,P9238,Fashion,Footwear,1,21.12,9.78,0,21.12,0,21.12,11.34,PayPal,Direct,Standard,3.99,6,India,West,Mumbai,FALSE
ORD300821,19-07-2025,C50154,Consumer,P7369,Fashion,Men's Apparel,1,72.46,32.14,0.15,72.46,10.87,61.59,29.45,Credit Card,Organic Search,Standard,3.99,7,United States,Central,Chicago,FALSE
ORD300648,20-07-2025,C50155,Consumer,P6117,Home & Kitchen,Cookware,1,838.62,565.24,0.1,838.62,83.86,754.76,189.52,Digital Wallet,Email,Standard,3.99,8,Australia,Victoria,Melbourne,FALSE
ORD300904,20-07-2025,C50097,Home Office,P5572,Books,Non-fiction,1,17.05,11.34,0,17.05,0,17.05,5.71,Debit Card,Email,Standard,3.99,5,United Kingdom,England,Manchester,FALSE
ORD300396,22-07-2025,C50021,Consumer,P7113,Sports,Outdoor,3,662.74,434,0,1988.22,0,1988.22,686.22,PayPal,Social,Standard,3.99,7,United Kingdom,Wales,Swansea,FALSE
ORD300971,22-07-2025,C50217,Consumer,P2809,Electronics,Laptops,1,487.26,389.03,0,487.26,0,487.26,98.23,Credit Card,Paid Search,Same-Day,19.99,0,Germany,Bavaria,Nuremberg,FALSE
ORD300689,22-07-2025,C50208,Consumer,P2886,Fashion,Men's Apparel,1,181.61,75.83,0,181.61,0,181.61,105.78,Digital Wallet,Affiliate,Standard,3.99,4,United States,South,Atlanta,FALSE
ORD300627,23-07-2025,C50112,Consumer,P9353,Sports,Fitness,1,12.62,7.31,0,12.62,0,12.62,5.31,Credit Card,Email,Same-Day,19.99,0,India,West,Mumbai,FALSE
ORD300291,24-07-2025,C50228,Consumer,P8570,Electronics,Accessories,1,59.63,42.84,0,59.63,0,59.63,16.79,PayPal,Direct,Standard,3.99,6,Germany,Hesse,Wiesbaden,FALSE
ORD300813,25-07-2025,C50275,Consumer,P7837,Fashion,Bags,1,32.03,14.46,0,32.03,0,32.03,17.57,Debit Card,Paid Search,Standard,3.99,6,United States,East,New York,TRUE
ORD300928,25-07-2025,C50157,Corporate,P5203,Sports,Cycling,2,10,5.73,0,20,0,20,8.54,PayPal,Organic Search,Standard,3.99,7,United Kingdom,Scotland,Glasgow,FALSE
ORD300243,28-07-2025,C50095,Corporate,P9919,Fashion,Men's Apparel,1,71.31,31.96,0,71.31,0,71.31,39.35,Debit Card,Organic Search,Express,9.99,3,Germany,Bavaria,Munich,FALSE
ORD300848,28-07-2025,C50092,Corporate,P7804,Beauty,Fragrance,2,38.79,12.21,0,77.58,0,77.58,53.16,Debit Card,Email,Standard,3.99,6,United States,Central,Kansas City,FALSE
ORD300680,29-07-2025,C50233,Corporate,P1953,Electronics,Cameras,1,611.39,478.3,0,611.39,0,611.39,133.09,Credit Card,Organic Search,Express,9.99,4,United States,East,Boston,FALSE
ORD300666,29-07-2025,C50248,Home Office,P3617,Fashion,Men's Apparel,3,106.31,52.34,0.2,318.93,63.79,255.14,98.12,Credit Card,Paid Search,Standard,3.99,7,United Kingdom,Wales,Swansea,FALSE
ORD300994,30-07-2025,C50329,Consumer,P7700,Fashion,Women's Apparel,1,15.31,8.61,0,15.31,0,15.31,6.7,Credit Card,Organic Search,Standard,3.99,5,United States,West,San Francisco,FALSE
ORD300053,31-07-2025,C50203,Consumer,P6664,Beauty,Fragrance,1,42.51,20.2,0,42.51,0,42.51,22.31,Debit Card,Paid Search,Standard,3.99,8,United Kingdom,England,Manchester,FALSE
